WORK_STRAM,JOB_NAME,JOB_INIT_DATE,FREQUENCY,USED_TOOL,new_name,SESSION_NAME
DWH,m_DWH_LOAD_DWH_CONT_OBLI_PERIODICITY_DESC,07-OCT-18,Daily,INFORMATICA,DWH_CONT_OBLI_PERIODICITY_DESC,s_m_DWH_CONT_OBLI_PERIODICITY_DESC
DWH,m_DWH_LOAD_DWH_CORR_HEADER,11-DEC-18,Daily,INFORMATICA,DWH_CORR_HEADER,s_m_DWH_CORR_HEADER
DWH,m_DWH_LOAD_DWH_CORR_HISTORY,17-DEC-18,Daily,INFORMATICA,DWH_CORR_HISTORY,s_m_DWH_CORR_HISTORY
DWH,m_DWH_LOAD_DWH_CORR_TYPES_DESC,17-DEC-18,Daily,INFORMATICA,DWH_CORR_TYPES_DESC,s_m_DWH_CORR_TYPES_DESC
DWH,m_DWH_LOAD_DWH_COUNTRIES_DESC,04-JUL-18,Daily,INFORMATICA,DWH_COUNTRIES_DESC,s_m_DWH_COUNTRIES_DESC
DWH,m_DWH_LOAD_DWH_CUST_DECLARATION_HEADER,13-SEP-18,Daily,INFORMATICA,DWH_CUST_DECLARATION_HEADER,s_m_DWH_CUST_DECLARATION_HEADER
DWH,m_DWH_LOAD_DWH_CUST_DECLR_TYPE_VALID_DESC,03-OCT-18,Daily,INFORMATICA,DWH_CUST_DECLR_TYPE_VALID_DESC,s_m_DWH_CUST_DECLR_TYPE_VALID_DESC
DWH,m_DWH_LOAD_DWH_CUST_ERROR_HEADER,22-OCT-18,Daily,INFORMATICA,DWH_CUST_ERROR_HEADER,s_m_DWH_CUST_ERROR_HEADER
DWH,m_DWH_LOAD_DWH_CUST_ERROR_ITEMS,22-OCT-18,Daily,INFORMATICA,DWH_CUST_ERROR_ITEMS,s_m_DWH_CUST_ERROR_ITEMS
DWH,m_DWH_LOAD_DWH_CUST_IMP_BUSINSSID_DESC,03-OCT-18,Daily,INFORMATICA,DWH_CUST_IMP_BUSINSSID_DESC,s_m_DWH_CUST_IMP_BUSINSSID_DESC
DWH,m_DWH_LOAD_DWH_CUST_ORDER_TYPE_VALID_DESC,03-OCT-18,Daily,INFORMATICA,DWH_CUST_ORDER_TYPE_VALID_DESC,s_m_DWH_CUST_ORDER_TYPE_VALID_DESC
DWH,m_DWH_LOAD_DWH_CUST_PAYMENTS_HEADER,16-SEP-18,Daily,INFORMATICA,DWH_CUST_PAYMENTS_HEADER,s_m_DWH_CUST_PAYMENTS_HEADER
DWH,m_DWH_LOAD_DWH_CUST_PAYMENTS_ITEMS,16-SEP-18,Daily,INFORMATICA,DWH_CUST_PAYMENTS_ITEMS,s_m_DWH_CUST_PAYMENTS_ITEMS
DWH,m_DWH_LOAD_DWH_DOMAIN_VALUES,04-JUL-18,Daily,INFORMATICA,DWH_DOMAIN_VALUES,s_m_DWH_DOMAIN_VALUES
DWH,m_DWH_LOAD_DWH_DUNNING_DET,05-DEC-18,Daily,INFORMATICA,DWH_DUNNING_DET,s_m_DWH_DUNNING_DET
DWH,m_DWH_LOAD_DWH_DUNNING_MAST,05-DEC-18,Daily,INFORMATICA,DWH_DUNNING_MAST,s_m_DWH_DUNNING_MAST
DWH,m_DWH_LOAD_DWH_DUNNING_STEPS_DESC,05-DEC-18,Daily,INFORMATICA,DWH_DUNNING_STEPS_DESC,s_m_DWH_DUNNING_STEPS_DESC
DWH,m_DWH_LOAD_DWH_DUNNING_STRATEGY_DESC,06-DEC-18,Daily,INFORMATICA,DWH_DUNNING_STRATEGY_DESC,s_m_DWH_DUNNING_STRATEGY_DESC
DWH,m_DWH_LOAD_DWH_EXTR_RETURN_DETAILS,18-NOV-19,Daily,INFORMATICA,DWH_EXTR_RETURN_DETAILS,s_m_DWH_EXTR_RETURN_DETAILS
DWH,m_DWH_LOAD_DWH_EXT_BRAND_DESC,07-OCT-18,Daily,INFORMATICA,DWH_EXT_BRAND_DESC,s_m_DWH_EXT_BRAND_DESC
DWH,m_DWH_LOAD_DWH_EXT_DEREG_REASON_DESC,07-OCT-18,Daily,INFORMATICA,DWH_EXT_DEREG_REASON_DESC,s_m_DWH_EXT_DEREG_REASON_DESC
DWH,m_DWH_LOAD_DWH_EXT_GOODS_RSP,04-OCT-18,Daily,INFORMATICA,DWH_EXT_GOODS_RSP,s_m_DWH_EXT_GOODS_RSP
DWH,m_DWH_LOAD_DWH_EXT_GOODS_TARIFF_DESC,08-OCT-18,Daily,INFORMATICA,DWH_EXT_GOODS_TARIFF_DESC,s_m_DWH_EXT_GOODS_TARIFF_DESC
DWH,m_DWH_LOAD_DWH_EXT_MEASUREMENT_UNIT_DESC,09-OCT-18,Daily,INFORMATICA,DWH_EXT_MEASUREMENT_UNIT_DESC,s_m_DWH_EXT_MEASUREMENT_UNIT_DESC
DWH,m_DWH_LOAD_DWH_EXT_RETURN_DETAILS,04-JUL-18,Daily,INFORMATICA,DWH_EXT_RETURN_DETAILS,s_m_DWH_EXT_RETURN_DETAILS
DWH,m_DWH_LOAD_DWH_EXT_RET_GOODS_DETAILS,04-JUL-18,Daily,INFORMATICA,DWH_EXT_RET_GOODS_DETAILS,s_m_DWH_EXT_RET_GOODS_DETAILS
DWH,m_DWH_LOAD_DWH_EXT_TARIFF_RATES,07-OCT-18,Daily,INFORMATICA,DWH_EXT_TARIFF_RATES,s_m_DWH_EXT_TARIFF_RATES
DWH,m_DWH_LOAD_DWH_EX_GOODS_TYPES_DESC,19-SEP-18,Daily,INFORMATICA,DWH_EX_GOODS_TYPES_DESC,s_m_DWH_EX_GOODS_TYPES_DESC
DWH,m_DWH_LOAD_DWH_FB_WORKFLOW_REASON_DESC,04-JUL-18,Daily,INFORMATICA,DWH_FB_WORKFLOW_REASON_DESC,s_m_DWH_FB_WORKFLOW_REASON_DESC
DWH,m_DWH_LOAD_DWH_FIN_CLEAR_REASON_DESC,27-NOV-18,Daily,INFORMATICA,DWH_FIN_CLEAR_REASON_DESC,s_m_DWH_FIN_CLEAR_REASON_DESC
DWH,m_DWH_LOAD_DWH_FIN_DOC_TYPE_DESC,26-NOV-18,Daily,INFORMATICA,DWH_FIN_DOC_TYPE_DESC,s_m_DWH_FIN_DOC_TYPE_DESC
DWH,m_DWH_LOAD_DWH_FIN_GL_ACCT_MAST_DESC,26-NOV-18,Daily,INFORMATICA,DWH_FIN_GL_ACCT_MAST_DESC,s_m_DWH_FIN_GL_ACCT_MAST_DESC
DWH,m_DWH_LOAD_DWH_FIN_GL_MAST,05-DEC-18,Daily,INFORMATICA,DWH_FIN_GL_MAST,s_m_DWH_FIN_GL_MAST
DWH,m_DWH_LOAD_DWH_FIN_GL_SEARCH_DESC,26-NOV-18,Daily,INFORMATICA,DWH_FIN_GL_SEARCH_DESC,s_m_DWH_FIN_GL_SEARCH_DESC
DWH,m_DWH_LOAD_DWH_FIN_INST_DOC_H,27-DEC-18,Daily,INFORMATICA,DWH_FIN_INST_DOC_H,s_m_DWH_FIN_INST_DOC_H
DWH,m_DWH_LOAD_DWH_FIN_MAIN_TRANS_DESC,26-NOV-18,Daily,INFORMATICA,DWH_FIN_MAIN_TRANS_DESC,s_m_DWH_FIN_MAIN_TRANS_DESC
DWH,m_DWH_LOAD_DWH_FIN_OBJECTS_LOCKS,08-APR-19,Daily,INFORMATICA,DWH_FIN_OBJECTS_LOCKS,s_m_DWH_FIN_OBJECTS_LOCKS
DWH,m_DWH_LOAD_DWH_FIN_PAYMENT_LOT,25-APR-19,Daily,INFORMATICA,DWH_FIN_PAYMENT_LOT,s_m_DWH_FIN_PAYMENT_LOT
DWH,m_DWH_LOAD_DWH_FIN_REFUND_VT_HEADER,23-DEC-18,Daily,INFORMATICA,DWH_FIN_REFUND_VT_HEADER,s_m_DWH_FIN_REFUND_VT_HEADER
DWH,m_DWH_LOAD_DWH_FIN_REFUND_VT_ITEMS,23-DEC-18,Daily,INFORMATICA,DWH_FIN_REFUND_VT_ITEMS,s_m_DWH_FIN_REFUND_VT_ITEMS
DWH,m_DWH_LOAD_DWH_FIN_TRANSACTION_DESC,26-NOV-18,Daily,INFORMATICA,DWH_FIN_TRANSACTION_DESC,s_m_DWH_FIN_TRANSACTION_DESC
DWH,m_DWH_LOAD_DWH_FORM_BUNDLE_TRANS_TYPE_REL,04-JUL-18,Daily,INFORMATICA,DWH_FORM_BUNDLE_TRANS_TYPE_REL,s_m_DWH_FORM_BUNDLE_TRANS_TYPE_REL
DWH,m_DWH_LOAD_DWH_FORM_BUNDLE_TYPE_DESC,04-JUL-18,Daily,INFORMATICA,DWH_FORM_BUNDLE_TYPE_DESC,s_m_DWH_FORM_BUNDLE_TYPE_DESC
DWH,m_DWH_LOAD_DWH_FORM_PROCESSES_DESC,04-JUL-18,Daily,INFORMATICA,DWH_FORM_PROCESSES_DESC,s_m_DWH_FORM_PROCESSES_DESC
DWH,m_DWH_LOAD_DWH_ICR_CATEGORIES_DESC,04-JUL-18,Daily,INFORMATICA,DWH_ICR_CATEGORIES_DESC,s_m_DWH_ICR_CATEGORIES_DESC
DWH,m_DWH_LOAD_DWH_ICR_MASTER,04-JUL-18,Daily,INFORMATICA,DWH_ICR_MASTER,s_m_DWH_ICR_MASTER
DWH,m_DWH_LOAD_DWH_ICR_PERIOD_DUE_DATE,04-JUL-18,Daily,INFORMATICA,DWH_ICR_PERIOD_DUE_DATE,s_m_DWH_ICR_PERIOD_DUE_DATE
DWH,m_DWH_LOAD_DWH_MEASUREMENT_UNIT_DESC,07-OCT-18,Daily,INFORMATICA,DWH_MEASUREMENT_UNIT_DESC,s_m_DWH_MEASUREMENT_UNIT_DESC
DWH,m_DWH_LOAD_DWH_PERIOD_DEFINITION,04-JUL-18,Daily,INFORMATICA,DWH_PERIOD_DEFINITION,s_m_DWH_PERIOD_DEFINITION
DWH,m_DWH_LOAD_DWH_PROFIT_CENTER_DESC,04-JUL-18,Daily,INFORMATICA,DWH_PROFIT_CENTER_DESC,s_m_DWH_PROFIT_CENTER_DESC
DWH,m_DWH_LOAD_DWH_REGISTRATION_MAST,04-JUL-18,Daily,INFORMATICA,DWH_REGISTRATION_MAST,s_m_DWH_REGISTRATION_MAST
DWH,m_DWH_LOAD_DWH_REGISTRATION_VT_DETAILS,04-JUL-18,Daily,INFORMATICA,DWH_REGISTRATION_VT_DETAILS,s_m_DWH_REGISTRATION_VT_DETAILS
DWH,m_DWH_LOAD_DWH_REGISTRATION_VT_QA_DETAILS,04-JUL-18,Daily,INFORMATICA,DWH_REGISTRATION_VT_QA_DETAILS,s_m_DWH_REGISTRATION_VT_QA_DETAILS
DWH,m_DWH_LOAD_DWH_REG_WH_DETAILS,04-JUL-18,Daily,INFORMATICA,DWH_REG_WH_DETAILS,s_m_DWH_REG_WH_DETAILS
DWH,m_DWH_LOAD_DWH_REG_WH_GOODS_DETAILS,04-JUL-18,Daily,INFORMATICA,DWH_REG_WH_GOODS_DETAILS,s_m_DWH_REG_WH_GOODS_DETAILS
DWH,m_DWH_LOAD_DWH_RETURN_DETAILS,14-OCT-18,Daily,INFORMATICA,DWH_RETURN_DETAILS,s_m_DWH_RETURN_DETAILS
DWH,m_DWH_LOAD_DWH_RETURN_ITXE_DETAILS,08-OCT-18,Daily,INFORMATICA,DWH_RETURN_ITXE_DETAILS,s_m_DWH_RETURN_ITXE_DETAILS
DWH,m_DWH_LOAD_DWH_RETURN_ITXN_DETAILS,10-OCT-18,Daily,INFORMATICA,DWH_RETURN_ITXN_DETAILS,s_m_DWH_RETURN_ITXN_DETAILS
DWH,m_DWH_LOAD_DWH_RETURN_ITZC_DETAILS,03-OCT-18,Daily,INFORMATICA,DWH_RETURN_ITZC_DETAILS,s_m_DWH_RETURN_ITZC_DETAILS
DWH,m_DWH_LOAD_DWH_RETURN_ITZK_DETAILS,10-OCT-18,Daily,INFORMATICA,DWH_RETURN_ITZK_DETAILS,s_m_DWH_RETURN_ITZK_DETAILS
DWH,m_DWH_LOAD_DWH_RETURN_MAST,04-JUL-18,Daily,INFORMATICA,DWH_RETURN_MAST,s_m_DWH_RETURN_MAST
DWH,m_DWH_LOAD_DWH_RETURN_TP_CBCR_QUEST,16-APR-19,Daily,INFORMATICA,DWH_RETURN_TP_CBCR_QUEST,s_m_DWH_RETURN_TP_CBCR_QUEST
DWH,m_DWH_LOAD_DWH_RETURN_TP_FREE_TRANSACTIONS,16-APR-19,Daily,INFORMATICA,DWH_RETURN_TP_FREE_TRANSACTIONS,s_m_DWH_RETURN_TP_FREE_TRANSACTIONS
DWH,m_DWH_LOAD_DWH_RETURN_TP_HEADER,16-APR-19,Daily,INFORMATICA,DWH_RETURN_TP_HEADER,s_m_DWH_RETURN_TP_HEADER
DWH,m_DWH_LOAD_DWH_RETURN_TP_PARTY_TRANSACTIONS,16-APR-19,Daily,INFORMATICA,DWH_RETURN_TP_PARTY_TRANSACTIONS,s_m_DWH_RETURN_TP_PARTY_TRANSACTIONS
DWH,m_DWH_LOAD_DWH_RETURN_TP_SHAREHOLDER,16-APR-19,Daily,INFORMATICA,DWH_RETURN_TP_SHAREHOLDER,s_m_DWH_RETURN_TP_SHAREHOLDER
DWH,m_DWH_LOAD_DWH_RETURN_VATR_DETAILS,26-NOV-18,Daily,INFORMATICA,DWH_RETURN_VATR_DETAILS,s_m_DWH_RETURN_VATR_DETAILS
DWH,m_DWH_LOAD_DWH_RETURN_VT_DETAILS,04-JUL-18,Daily,INFORMATICA,DWH_RETURN_VT_DETAILS,s_m_DWH_RETURN_VT_DETAILS
DWH,m_DWH_LOAD_DWH_RETURN_WHTM_DETAILS,10-OCT-18,Daily,INFORMATICA,DWH_RETURN_WHTM_DETAILS,s_m_DWH_RETURN_WHTM_DETAILS
DWH,m_DWH_LOAD_DWH_RETURN_WHTM_LINE_DETALS,30-JAN-19,Daily,INFORMATICA,DWH_RETURN_WHTM_LINE_DETALS,s_m_DWH_RETURN_WHTM_LINE_DETALS
DWH,m_DWH_LOAD_DWH_RETURN_ZKTE_DETAILS,03-OCT-18,Daily,INFORMATICA,DWH_RETURN_ZKTE_DETAILS,s_m_DWH_RETURN_ZKTE_DETAILS
DWH,m_DWH_LOAD_DWH_RETURN_ZKTN_DETAILS,10-OCT-18,Daily,INFORMATICA,DWH_RETURN_ZKTN_DETAILS,s_m_DWH_RETURN_ZKTN_DETAILS
DWH,m_DWH_LOAD_DWH_RET_FIELD_DESC,09-OCT-18,Daily,INFORMATICA,DWH_RET_FIELD_DESC,s_m_DWH_RET_FIELD_DESC
DWH,m_DWH_LOAD_DWH_RET_TP_DLIST_DESC,17-APR-19,Daily,INFORMATICA,DWH_RET_TP_DLIST_DESC,s_m_DWH_RET_TP_DLIST_DESC
DWH,m_DWH_LOAD_DWH_REVENUE_TYPES_DESC,04-JUL-18,Daily,INFORMATICA,DWH_REVENUE_TYPES_DESC,s_m_DWH_REVENUE_TYPES_DESC
DWH,m_DWH_LOAD_DWH_SADAD_LOG,11-DEC-18,Daily,INFORMATICA,DWH_SADAD_LOG,s_m_DWH_SADAD_LOG
DWH,m_DWH_LOAD_DWH_SADAD_PAYMENT,06-DEC-18,Daily,INFORMATICA,DWH_SADAD_PAYMENT,s_m_DWH_SADAD_PAYMENT
DWH,m_DWH_LOAD_DWH_SADAD_REFUND_HEADER,24-DEC-18,Daily,INFORMATICA,DWH_SADAD_REFUND_HEADER,s_m_DWH_SADAD_REFUND_HEADER
DWH,m_DWH_LOAD_DWH_SADAD_REFUND_ITEMS,24-DEC-18,Daily,INFORMATICA,DWH_SADAD_REFUND_ITEMS,s_m_DWH_SADAD_REFUND_ITEMS
DWH,m_DWH_LOAD_DWH_SADAD_REFUND_RESPONSE,18-FEB-19,Daily,INFORMATICA,DWH_SADAD_REFUND_RESPONSE,s_m_DWH_SADAD_REFUND_RESPONSE
DWH,m_DWH_LOAD_DWH_SYSTEM_STATUS_DESC,04-JUL-18,Daily,INFORMATICA,DWH_SYSTEM_STATUS_DESC,s_m_DWH_SYSTEM_STATUS_DESC
DWH,m_DWH_LOAD_DWH_TRANSACTION_TYPE_DESC,04-JUL-18,Daily,INFORMATICA,DWH_TRANSACTION_TYPE_DESC,s_m_DWH_TRANSACTION_TYPE_DESC
DWH,m_DWH_LOAD_DWH_USERS_INFO,20-DEC-18,Daily,INFORMATICA,DWH_USERS_INFO,s_m_DWH_USERS_INFO
DWH,m_DWH_LOAD_DWH_USER_STATUS_DESC,04-JUL-18,Daily,INFORMATICA,DWH_USER_STATUS_DESC,s_m_DWH_USER_STATUS_DESC
DWH,m_DWH_LOAD_DWH_VT_GROUP_MEMBERS_DETAILS,04-JUL-18,Daily,INFORMATICA,DWH_VT_GROUP_MEMBERS_DETAILS,s_m_DWH_VT_GROUP_MEMBERS_DETAILS
DWH,m_DWH_LOAD_DWH_WH_ADDRESS_DETAILS,04-JUL-18,Daily,INFORMATICA,DWH_WH_ADDRESS_DETAILS,s_m_DWH_WH_ADDRESS_DETAILS
DWH,m_DWH_LOAD_DWH_WH_BANK_DETAILS,04-JUL-18,Daily,INFORMATICA,DWH_WH_BANK_DETAILS,s_m_DWH_WH_BANK_DETAILS
DWH,m_DWH_LOAD_DWH_WH_GOODS_DETAILS,04-JUL-18,Daily,INFORMATICA,DWH_WH_GOODS_DETAILS,s_m_DWH_WH_GOODS_DETAILS
DWH,m_DWH_LOAD_DWH_WH_HEADER_DETAILS,04-JUL-18,Daily,INFORMATICA,DWH_WH_HEADER_DETAILS,s_m_DWH_WH_HEADER_DETAILS
DWH,m_DWH_LOAD_DWH_WH_OWNER_MANGERS_DETAILS,04-JUL-18,Daily,INFORMATICA,DWH_WH_OWNER_MANGERS_DETAILS,s_m_DWH_WH_OWNER_MANGERS_DETAILS
